Zip_3_Key,Sum_2017 Total Population,Zip_5_Key,2017 Total Population,2017 Total Expenditure:Healthcare:Drugs Nonprescription drugs,2017 Total Expenditure:Healthcare:Drugs Nonprescription vitamins,Population Distribution,
775,1292581,77539,45899,1504385,976510,3.55%,
775,1292581,77541,18643,521322,318267,1.44%,
775,1292581,77545,26117,637063,416229,2.02%,
775,1292581,77546,52933,1978554,1518449,4.10%,
775,1292581,77547,10042,201622,119311,0.78%,
775,1292581,77550,24311,747058,420823,1.88%,
775,1292581,77551,18336,576201,357067,1.42%,
775,1292581,77554,10186,450026,328218,0.79%,
775,1292581,77560,958,30824,19146,0.07%,
775,1292581,77562,13049,424760,278948,1.01%,
775,1292581,77563,10211,360606,240902,0.79%,
775,1292581,77564,3522,118790,75835,0.27%,
775,1292581,77565,6951,326689,237795,0.54%,
775,1292581,77566,30556,1161186,868654,2.36%,
775,1292581,77568,16097,511506,318129,1.25%,
775,1292581,77571,39155,1351581,940158,3.03%,
775,1292581,77573,85025,3004477,2147728,6.58%,
775,1292581,77575,17878,582196,389081,1.38%,
775,1292581,77577,1387,46775,29224,0.11%,
775,1292581,77578,17945,610223,422594,1.39%,
775,1292581,77581,46091,1592846,1139817,3.57%,
775,1292581,77583,35990,819396,557228,2.78%,
775,1292581,77584,88444,2824784,1948770,6.84%,
775,1292581,77585,2058,68106,43998,0.16%,
775,1292581,77586,23861,984012,742094,1.85%,
775,1292581,77587,18272,372165,218525,1.41%,
775,1292581,77590,32203,950283,583954,2.49%,
775,1292581,77591,15295,459068,279055,1.18%,
775,1292581,77597,1039,38216,26550,0.08%,
775,1292581,77598,25555,918587,564557,1.98%,
776,279780,77611,8673,306065,200790,3.10%,
776,279780,77612,9678,337005,223601,3.46%,
776,279780,77614,497,21253,14630,0.18%,
776,279780,77616,1373,49561,31456,0.49%,
776,279780,77619,15951,588610,389879,5.70%,
776,279780,77622,1158,41489,27991,0.41%,
776,279780,77624,319,11958,7637,0.11%,
776,279780,77625,10556,375651,254778,3.77%,
776,279780,77627,22541,904646,612486,8.06%,
776,279780,77630,28781,928406,570396,10.29%,
776,279780,77632,24158,900760,604748,8.63%,
776,279780,77640,17038,553654,312376,6.09%,
776,279780,77642,37911,1031320,606797,13.55%,
776,279780,77650,2681,118770,73552,0.96%,
776,279780,77651,12851,509153,356247,4.59%,
776,279780,77656,17574,580049,365836,6.28%,
776,279780,77657,21005,710696,471576,7.51%,
776,279780,77659,5210,190666,129484,1.86%,
776,279780,77660,1648,53422,32665,0.59%,
776,279780,77662,28267,875210,518701,10.10%,
776,279780,77664,3392,126139,79188,1.21%,
776,279780,77665,8518,255048,164365,3.04%,
777,147512,77701,14627,400238,212891,9.92%,
777,147512,77702,2932,100116,52954,1.99%,
777,147512,77703,13519,350890,185368,9.16%,
777,147512,77705,41474,824093,509264,28.12%,
777,147512,77706,28053,1235429,896494,19.02%,
777,147512,77707,17394,609657,421764,11.79%,
777,147512,77708,12651,382983,244256,8.58%,
777,147512,77710,6,179,99,0.00%,
777,147512,77713,16856,698806,484955,11.43%,
778,332903,77801,16947,378295,194227,5.09%,
778,332903,77802,25420,1040107,696254,7.64%,
778,332903,77803,32312,674049,382487,9.71%,
778,332903,77807,12064,346353,210577,3.62%,
778,332903,77808,13071,464500,314478,3.93%,
778,332903,77830,2713,122454,88168,0.81%,
778,332903,77831,3626,135993,85956,1.09%,
778,332903,77833,28902,895997,578602,8.68%,
778,332903,77835,2352,96098,59817,0.71%,
778,332903,77836,12379,400752,260651,3.72%,
778,332903,77837,1518,47208,31111,0.46%,
778,332903,77840,63498,1185467,559652,19.07%,
778,332903,77843,0,0,0,0.00%,
778,332903,77845,61430,2138693,1471471,18.45%,
778,332903,77853,856,32272,19832,0.26%,
778,332903,77856,5166,192345,134532,1.55%,
778,332903,77857,652,24013,15651,0.20%,
778,332903,77859,7422,214351,130183,2.23%,
778,332903,77861,2644,101007,73034,0.79%,
778,332903,77864,7415,205599,124209,2.23%,
778,332903,77865,2067,73390,50914,0.62%,
778,332903,77868,15918,433842,282189,4.78%,
778,332903,77871,3747,147261,88040,1.13%,
778,332903,77872,1960,64859,39528,0.59%,
778,332903,77873,1572,59422,40148,0.47%,
778,332903,77879,5305,184308,109965,1.59%,
778,332903,77880,1947,72412,47002,0.58%,
779,172759,77901,43909,1321246,796182,25.42%,
779,172759,77904,26294,1128030,811036,15.22%,
779,172759,77905,18097,649292,439084,10.48%,
779,172759,77951,1960,56769,34787,1.13%,
779,172759,77954,11913,369443,240048,6.90%,
779,172759,77957,9149,320949,210581,5.30%,
779,172759,77962,3435,112725,76583,1.99%,
779,172759,77963,6053,227941,148998,3.50%,
779,172759,77964,7738,313959,212536,4.48%,
779,172759,77968,2905,110947,81277,1.68%,
779,172759,77971,2261,76541,47719,1.31%,
779,172759,77974,470,22987,17173,0.27%,
779,172759,77975,1871,81898,50752,1.08%,
779,172759,77979,17644,578458,378580,10.21%,
779,172759,77982,1278,68709,43867,0.74%,
779,172759,77983,2182,67813,42070,1.26%,
779,172759,77984,4287,169908,115581,2.48%,
779,172759,77990,886,35922,21132,0.51%,
779,172759,77991,5,172,111,0.00%,
779,172759,77994,319,16130,11240,0.18%,
779,172759,77995,10103,340896,211686,5.85%,
780,601473,78002,9100,233570,141304,1.51%,
780,601473,78003,8934,339763,217818,1.49%,
780,601473,78004,547,22567,19357,0.09%,
780,601473,78005,638,23215,15838,0.11%,
780,601473,78006,35129,1349031,995556,5.84%,
780,601473,78007,245,10107,6044,0.04%,
780,601473,78008,459,26503,20820,0.08%,
780,601473,78009,7890,266155,183046,1.31%,
780,601473,78010,3605,128362,86683,0.60%,
780,601473,78011,2510,73766,37830,0.42%,
780,601473,78013,7075,229804,147840,1.18%,
780,601473,78014,5730,153374,88252,0.95%,
780,601473,78015,13178,576803,494984,2.19%,
780,601473,78016,10174,290918,177922,1.69%,
780,601473,78017,5180,108914,66402,0.86%,
780,601473,78019,1885,19677,9361,0.31%,
780,601473,78021,89,3518,2181,0.01%,
780,601473,78022,4742,157810,97463,0.79%,
780,601473,78023,27323,983964,754965,4.54%,
780,601473,78024,942,44604,30067,0.16%,
780,601473,78025,5903,257739,171838,0.98%,
780,601473,78026,6332,198910,122904,1.05%,
780,601473,78027,553,23461,15933,0.09%,
780,601473,78028,39131,1601802,1073334,6.51%,
780,601473,78039,1922,57966,37500,0.32%,
780,601473,78040,43453,799477,379300,7.22%,
780,601473,78041,48697,1231685,751391,8.10%,
780,601473,78043,48359,948066,509361,8.04%,
780,601473,78045,67460,1660278,1097804,11.22%,
780,601473,78046,72837,1057716,568091,12.11%,
780,601473,78052,6366,189745,123788,1.06%,
780,601473,78055,2058,82659,55838,0.34%,
780,601473,78056,1835,82817,64620,0.31%,
780,601473,78057,972,37989,25710,0.16%,
780,601473,78058,922,38928,26842,0.15%,
780,601473,78059,5892,166254,105275,0.98%,
780,601473,78061,12073,284136,162855,2.01%,
780,601473,78063,9648,383488,260705,1.60%,
780,601473,78064,16230,521142,352729,2.70%,
780,601473,78065,12301,315688,185165,2.05%,
780,601473,78066,732,25922,20286,0.12%,
780,601473,78067,932,24197,11625,0.15%,
780,601473,78069,6069,155384,95215,1.01%,
780,601473,78070,17496,640482,466148,2.91%,
780,601473,78071,4320,121855,79701,0.72%,
780,601473,78072,538,21328,12753,0.09%,
780,601473,78073,9031,230732,137727,1.50%,
780,601473,78075,110,5322,3442,0.02%,
780,601473,78076,13926,307868,172844,2.32%,
781,449862,78101,8464,300462,208991,1.88%,
781,449862,78102,30006,730061,449325,6.67%,
781,449862,78108,35960,1149321,786458,7.99%,
781,449862,78109,42300,1214067,802656,9.40%,
781,449862,78111,13,566,456,0.00%,
781,449862,78112,8858,236538,152867,1.97%,
781,449862,78113,3072,114303,78751,0.68%,
781,449862,78114,21385,675660,451428,4.75%,
781,449862,78116,469,23450,18893,0.10%,
781,449862,78117,553,24862,17995,0.12%,
781,449862,78118,4336,130891,87462,0.96%,
781,449862,78119,7614,169977,107425,1.69%,
781,449862,78121,13107,444129,311154,2.91%,
781,449862,78122,165,5100,3118,0.04%,
781,449862,78123,2296,82121,55875,0.51%,
781,449862,78124,7292,254956,163992,1.62%,
781,449862,78130,75317,2346825,1486147,16.74%,
781,449862,78132,28596,1074295,807389,6.36%,
781,449862,78133,19471,835339,562634,4.33%,
781,449862,78140,3679,106578,63574,0.82%,
781,449862,78141,654,26191,17762,0.15%,
781,449862,78147,1811,55842,36393,0.40%,
781,449862,78148,20978,786557,530491,4.66%,
781,449862,78150,255,3032,1667,0.06%,
781,449862,78151,1415,47119,25303,0.31%,
781,449862,78152,2208,87502,63244,0.49%,
781,449862,78154,36670,1309996,906105,8.15%,
781,449862,78155,50897,1582461,1020604,11.31%,
781,449862,78159,1114,39958,29906,0.25%,
781,449862,78160,4813,171077,110749,1.07%,
781,449862,78161,841,24781,16806,0.19%,
781,449862,78163,11350,444842,338821,2.52%,
781,449862,78164,3903,163098,106937,0.87%,
782,1760907,78201,47204,1313582,744967,2.68%,
782,1760907,78202,12266,236227,118126,0.70%,
782,1760907,78203,6273,116280,67655,0.36%,
782,1760907,78204,12589,351268,203927,0.71%,
782,1760907,78205,1526,84884,46371,0.09%,
782,1760907,78207,59904,1128588,565426,3.40%,
782,1760907,78208,4681,93783,45466,0.27%,
782,1760907,78209,40936,1808515,1282549,2.32%,
782,1760907,78210,40488,1033137,590876,2.30%,
782,1760907,78211,34139,743946,402256,1.94%,
782,1760907,78212,30926,1002500,607419,1.76%,
782,1760907,78213,43199,1375790,850381,2.45%,
782,1760907,78214,25286,568612,316074,1.44%,
782,1760907,78215,2016,66861,33824,0.11%,
782,1760907,78216,38734,1416840,914112,2.20%,
782,1760907,78217,32315,1187123,771267,1.84%,
782,1760907,78218,36603,1059458,646551,2.08%,
782,1760907,78219,17032,472399,280588,0.97%,
782,1760907,78220,17907,472173,269705,1.02%,
782,1760907,78221,38794,928679,534327,2.20%,
782,1760907,78222,20297,594843,384500,1.15%,
782,1760907,78223,54340,1397696,815128,3.09%,
782,1760907,78224,18949,437864,266026,1.08%,
782,1760907,78225,13603,347079,195520,0.77%,
782,1760907,78226,6485,159184,85206,0.37%,
782,1760907,78227,49090,1124375,649735,2.79%,
782,1760907,78228,64676,1576915,908783,3.67%,
782,1760907,78229,31738,1004671,576536,1.80%,
782,1760907,78230,42493,1779124,1262480,2.41%,
782,1760907,78231,10382,450114,346908,0.59%,
782,1760907,78232,38784,1785196,1316270,2.20%,
782,1760907,78233,47400,1576460,1041340,2.69%,
782,1760907,78234,7316,68473,39600,0.42%,
782,1760907,78235,635,16025,8595,0.04%,
782,1760907,78236,11624,32836,18390,0.66%,
782,1760907,78237,39161,807314,410006,2.22%,
782,1760907,78238,26225,800883,469615,1.49%,
782,1760907,78239,32022,1008083,692894,1.82%,
782,1760907,78240,53218,1915244,1230851,3.02%,
782,1760907,78242,32846,669497,376717,1.87%,
782,1760907,78244,31928,856858,563687,1.81%,
782,1760907,78245,72392,1912535,1230675,4.11%,
782,1760907,78247,49988,1767333,1251329,2.84%,
782,1760907,78248,14624,680388,540233,0.83%,
782,1760907,78249,54254,1812097,1189451,3.08%,
782,1760907,78250,56454,1756567,1196809,3.21%,
782,1760907,78251,51848,1670073,1078457,2.94%,
782,1760907,78252,10035,167191,98104,0.57%,
782,1760907,78253,44715,1478878,1018374,2.54%,
782,1760907,78254,53981,1669745,1146788,3.07%,
782,1760907,78255,15273,609693,465700,0.87%,
782,1760907,78256,8186,308535,225324,0.46%,
782,1760907,78257,5992,283539,214409,0.34%,
782,1760907,78258,45874,1732921,1251247,2.61%,
782,1760907,78259,25706,1000500,755609,1.46%,
782,1760907,78260,30644,1122494,838566,1.74%,
782,1760907,78261,19105,690145,485229,1.08%,
782,1760907,78263,5290,196289,142642,0.30%,
782,1760907,78264,13705,354338,224233,0.78%,
782,1760907,78266,6811,269125,222307,0.39%,
783,244016,78332,29459,855675,522914,12.07%,
783,244016,78336,12866,445903,284426,5.27%,
783,244016,78338,137,5177,3416,0.06%,
783,244016,78340,349,22325,14884,0.14%,
783,244016,78341,1464,48429,28438,0.60%,
783,244016,78343,4934,161952,96048,2.02%,
783,244016,78344,511,13135,8799,0.21%,
783,244016,78349,1079,33648,19506,0.44%,
783,244016,78353,480,18427,10405,0.20%,
783,244016,78355,6734,184053,101379,2.76%,
783,244016,78357,3217,93029,53349,1.32%,
783,244016,78359,1977,51536,30603,0.81%,
783,244016,78360,34,2603,1543,0.01%,
783,244016,78361,5248,148624,82565,2.15%,
783,244016,78362,10212,314940,208041,4.18%,
783,244016,78363,30674,861641,521702,12.57%,
783,244016,78368,9670,295729,176481,3.96%,
783,244016,78369,919,21181,13783,0.38%,
783,244016,78370,5596,161109,107125,2.29%,
783,244016,78372,6147,193187,131023,2.52%,
783,244016,78373,4173,216142,148381,1.71%,
783,244016,78374,17839,611390,412983,7.31%,
783,244016,78375,3708,107502,60997,1.52%,
783,244016,78376,452,13351,7482,0.19%,
783,244016,78377,3770,124948,78797,1.54%,
783,244016,78379,1792,76990,53037,0.73%,
783,244016,78380,27666,755539,470248,11.34%,
783,244016,78382,22238,894913,568604,9.11%,
783,244016,78383,3739,150472,98428,1.53%,
783,244016,78384,6181,147003,83331,2.53%,
783,244016,78385,272,4872,3215,0.11%,
783,244016,78387,9918,291036,180242,4.06%,
783,244016,78389,2023,63446,41285,0.83%,
783,244016,78390,5849,180053,110336,2.40%,
783,244016,78391,307,8846,5758,0.13%,
783,244016,78393,2382,85845,57432,0.98%,
784,328183,78401,5860,147243,77661,1.79%,
784,328183,78402,602,28103,18574,0.18%,
784,328183,78404,17854,583859,342745,5.44%,
784,328183,78405,17308,385090,195873,5.27%,
784,328183,78406,1654,25660,15160,0.50%,
784,328183,78407,3187,75879,39598,0.97%,
784,328183,78408,12384,297826,157707,3.77%,
784,328183,78409,3061,83765,50372,0.93%,
784,328183,78410,27890,944342,652879,8.50%,
784,328183,78411,28799,986486,629225,8.78%,
784,328183,78412,38112,1271229,789203,11.61%,
784,328183,78413,37508,1462045,1039494,11.43%,
784,328183,78414,38308,1373194,944605,11.67%,
784,328183,78415,41723,1151530,685485,12.71%,
784,328183,78416,16128,409304,230209,4.91%,
784,328183,78417,4464,110383,65212,1.36%,
784,328183,78418,33126,1278251,895495,10.09%,
784,328183,78419,215,2314,1257,0.07%,
785,1377647,78501,65014,1701375,940352,4.72%,
785,1377647,78503,23840,554623,319756,1.73%,
785,1377647,78504,53732,1561867,1026678,3.90%,
785,1377647,78516,36496,733712,390579,2.65%,
785,1377647,78520,64068,1357292,736663,4.65%,
785,1377647,78521,97867,1861009,971830,7.10%,
785,1377647,78526,50158,1018189,589615,3.64%,
785,1377647,78536,235,7693,4499,0.02%,
785,1377647,78537,44691,846027,446070,3.24%,
785,1377647,78538,18481,326338,165792,1.34%,
785,1377647,78539,35130,1014150,636516,2.55%,
785,1377647,78541,45889,864692,460039,3.33%,
785,1377647,78542,71692,1101601,590793,5.20%,
785,1377647,78543,5413,126628,62905,0.39%,
785,1377647,78547,99,2133,1106,0.01%,
785,1377647,78548,1767,36721,19214,0.13%,
785,1377647,78549,1245,24761,12377,0.09%,
785,1377647,78550,55076,1411120,843641,4.00%,
785,1377647,78552,36502,1001180,616020,2.65%,
785,1377647,78557,14749,263864,146169,1.07%,
785,1377647,78559,14063,311823,158423,1.02%,
785,1377647,78560,5668,110350,56262,0.41%,
785,1377647,78563,652,23056,14254,0.05%,
785,1377647,78566,24090,479204,276967,1.75%,
785,1377647,78569,6185,134786,68887,0.45%,
785,1377647,78570,36580,691907,359185,2.66%,
785,1377647,78572,84691,2047689,1192720,6.15%,
785,1377647,78573,41952,786929,450251,3.05%,
785,1377647,78574,59701,961991,531802,4.33%,
785,1377647,78575,4717,150483,100667,0.34%,
785,1377647,78576,10057,132079,66037,0.73%,
785,1377647,78577,78766,1612156,899713,5.72%,
785,1377647,78578,13076,368956,220328,0.95%,
785,1377647,78580,15969,274079,150474,1.16%,
785,1377647,78582,41739,830786,464081,3.03%,
785,1377647,78583,6707,188901,110181,0.49%,
785,1377647,78584,19499,394826,193170,1.42%,
785,1377647,78586,53728,1088619,604705,3.90%,
785,1377647,78588,356,12849,7515,0.03%,
785,1377647,78589,42425,792283,431807,3.08%,
785,1377647,78590,68,1466,739,0.00%,
785,1377647,78591,340,13189,7713,0.02%,
785,1377647,78593,6304,123150,62973,0.46%,
785,1377647,78594,79,2222,1123,0.01%,
785,1377647,78595,7556,117301,53603,0.55%,
785,1377647,78596,43220,1066587,609631,3.14%,
785,1377647,78597,3027,178254,130929,0.22%,
785,1377647,78598,417,22971,11579,0.03%,
785,1377647,78599,33871,564632,300491,2.46%,
786,1057236,78602,27900,922566,634209,2.64%,
786,1057236,78605,5654,191472,132889,0.53%,
786,1057236,78606,5479,203590,137051,0.52%,
786,1057236,78607,167,10670,6004,0.02%,
786,1057236,78608,866,34743,24579,0.08%,
786,1057236,78609,1870,91392,54690,0.18%,
786,1057236,78610,36624,1227556,906947,3.46%,
786,1057236,78611,14249,516906,343326,1.35%,
786,1057236,78612,11849,392927,274085,1.12%,
786,1057236,78613,81252,2799247,1932078,7.69%,
786,1057236,78614,438,16425,11031,0.04%,
786,1057236,78615,1946,70958,50985,0.18%,
786,1057236,78616,8568,238100,165828,0.81%,
786,1057236,78617,26002,521685,310562,2.46%,
786,1057236,78618,274,14401,9961,0.03%,
786,1057236,78619,5232,225355,182778,0.49%,
786,1057236,78620,17185,713880,560562,1.63%,
786,1057236,78621,24599,727651,500098,2.33%,
786,1057236,78623,1687,70541,49735,0.16%,
786,1057236,78624,22827,960955,652639,2.16%,
786,1057236,78626,33849,942990,613647,3.20%,
786,1057236,78628,31880,1298119,1003274,3.02%,
786,1057236,78629,12751,420911,277348,1.21%,
786,1057236,78631,2287,90662,61527,0.22%,
786,1057236,78632,797,36886,26424,0.08%,
786,1057236,78633,25024,1383867,1189400,2.37%,
786,1057236,78634,29022,807506,508852,2.75%,
786,1057236,78635,171,7223,5438,0.02%,
786,1057236,78636,4063,163737,116160,0.38%,
786,1057236,78638,2799,103211,65096,0.26%,
786,1057236,78639,7542,311064,195023,0.71%,
786,1057236,78640,55899,1472647,960779,5.29%,
786,1057236,78641,60945,1944350,1337142,5.76%,
786,1057236,78642,13358,465413,339871,1.26%,
786,1057236,78643,5899,247926,162720,0.56%,
786,1057236,78644,18906,553165,365995,1.79%,
786,1057236,78645,12594,605024,473906,1.19%,
786,1057236,78648,8240,259135,153075,0.78%,
786,1057236,78650,1560,55693,36597,0.15%,
786,1057236,78652,5396,232272,181478,0.51%,
786,1057236,78653,23187,592158,390668,2.19%,
786,1057236,78654,19169,697138,465677,1.81%,
786,1057236,78655,3202,106963,71354,0.30%,
786,1057236,78656,3168,84580,53827,0.30%,
786,1057236,78657,6588,347836,284353,0.62%,
786,1057236,78659,3040,121304,84081,0.29%,
786,1057236,78660,94132,2965345,2033560,8.90%,
786,1057236,78662,2379,90829,68066,0.23%,
786,1057236,78663,832,41631,32252,0.08%,
786,1057236,78664,62652,1901895,1251405,5.93%,
786,1057236,78665,47445,1476394,970294,4.49%,
786,1057236,78666,80005,2071251,1185338,7.57%,
786,1057236,78669,9711,483731,389765,0.92%,
786,1057236,78671,639,26606,17634,0.06%,
786,1057236,78672,1042,49000,27687,0.10%,
786,1057236,78675,182,10346,7327,0.02%,
786,1057236,78676,15645,757922,569801,1.48%,
786,1057236,78677,28,777,539,0.00%,
786,1057236,78681,56540,1912302,1396940,5.35%,
787,1108804,78701,8495,455903,292551,0.77%,
787,1108804,78702,26179,733918,426927,2.36%,
787,1108804,78703,21328,1074056,773011,1.92%,
787,1108804,78704,51755,2193735,1405316,4.67%,
787,1108804,78705,33241,540543,252879,3.00%,
787,1108804,78712,2533,4005,1637,0.23%,
787,1108804,78717,27799,1037830,720690,2.51%,
787,1108804,78719,2184,52995,32187,0.20%,
787,1108804,78721,12751,291949,159943,1.15%,
787,1108804,78722,6707,262507,167623,0.60%,
787,1108804,78723,32488,977833,613593,2.93%,
787,1108804,78724,25148,489870,291089,2.27%,
787,1108804,78725,10197,228574,145333,0.92%,
787,1108804,78726,15682,667826,449647,1.41%,
787,1108804,78727,29369,1268725,869547,2.65%,
787,1108804,78728,23844,895193,572144,2.15%,
787,1108804,78729,31698,1240571,808400,2.86%,
787,1108804,78730,9689,469705,358560,0.87%,
